house_id,date,date_range,time,white_goods,entertainment,air_conditioners,lighting,ev_charges,meter_reading,consumed_power
4,15-01-2024,jan_2,02:00:00,0.0785,0,0,0,0,21533.973,0.0785
4,15-01-2024,jan_2,02:30:00,0.0783,0,0,0,0,21534.0513,0.0783
4,15-01-2024,jan_2,03:00:00,0.0716,0,0,0,0,21534.1229,0.0716
4,15-01-2024,jan_2,03:30:00,0.0703,0,0,0,0,21534.1932,0.0703
4,15-01-2024,jan_2,04:00:00,0.078,0,0,0,0,21534.2712,0.078
4,15-01-2024,jan_2,04:30:00,0.0789,0,0,0,0,21534.3501,0.0789
4,15-01-2024,jan_2,05:00:00,0.0738,0,0,0,0,21534.4239,0.0738
4,15-01-2024,jan_2,05:30:00,0.0741,0,0,0,0,21534.498,0.0741
4,15-01-2024,jan_2,06:00:00,0.0822,0,0,0,0,21534.5802,0.0822
4,15-01-2024,jan_2,06:30:00,0.0767,0,0,0,0,21534.6569,0.0767
4,15-01-2024,jan_2,07:00:00,0.0735,0,0,0,0,21534.7304,0.0735
4,15-01-2024,jan_2,07:30:00,0.0732,0,0,0,0,21534.8036,0.0732
4,15-01-2024,jan_2,08:00:00,0.0774,0,0.0267,0,0,21534.9077,0.1041
4,15-01-2024,jan_2,08:30:00,0.0725,0,0.0267,0,0,21535.0069,0.0992
4,15-01-2024,jan_2,09:00:00,0.0816,0,0.0263,0,0,21535.1148,0.1079
4,15-01-2024,jan_2,09:30:00,0.0744,0,0.0265,0,0,21535.2157,0.1009
4,15-01-2024,jan_2,10:00:00,0.3416,0,0.0274,0,0,21535.5847,0.369
4,15-01-2024,jan_2,10:30:00,0.304,0,0.0255,0,0,21535.9142,0.3295
4,15-01-2024,jan_2,11:00:00,0.0774,0.0498,0.027,0,0,21536.0684,0.1542
4,15-01-2024,jan_2,11:30:00,0.0815,0.0539,0.0245,0,0,21536.2283,0.1599
4,15-01-2024,jan_2,12:00:00,0.0743,0.0492,0.024,0,0,21536.3758,0.1475
4,15-01-2024,jan_2,12:30:00,0.0819,0.0504,0.0252,0,0,21536.5333,0.1575
4,15-01-2024,jan_2,13:00:00,0.0678,0.0506,0.0242,0,0,21536.6759,0.1426
4,15-01-2024,jan_2,13:30:00,0.0746,0.0493,0.0261,0,0,21536.8259,0.15
4,15-01-2024,jan_2,14:00:00,0.0772,0.0514,0.0269,0,0,21536.9814,0.1555
4,15-01-2024,jan_2,14:30:00,0.0768,0.0516,0.0243,0,0,21537.1341,0.1527
4,15-01-2024,jan_2,15:00:00,0.0774,0.0527,0.0268,0,0,21537.291,0.1569
4,15-01-2024,jan_2,15:30:00,0.0819,0.0544,0.0257,0,0,21537.453,0.162
4,15-01-2024,jan_2,16:00:00,0.0782,0.0494,0.0251,0,0,21537.6057,0.1527
4,15-01-2024,jan_2,16:30:00,0.0777,0.0531,0.0235,0,0,21537.76,0.1543
4,15-01-2024,jan_2,17:00:00,0.0768,0.0494,0.0237,0.0383,0,21537.9482,0.1882
4,15-01-2024,jan_2,17:30:00,0.0724,0.0466,0.025,0.043,0,21538.1352,0.187
4,15-01-2024,jan_2,18:00:00,0.0811,0.0517,0.0262,0.0408,0,21538.335,0.1998
4,15-01-2024,jan_2,18:30:00,0.0748,0.0507,0.0254,0.0384,0,21538.5243,0.1893
4,15-01-2024,jan_2,19:00:00,0.0724,0.0465,0.024,0.0421,0,21538.7093,0.185
4,15-01-2024,jan_2,19:30:00,0.0774,0.0477,0.0244,0.0399,0,21538.8987,0.1894
4,15-01-2024,jan_2,20:00:00,0.0692,0,0,0.042,0,21539.0099,0.1112
4,15-01-2024,jan_2,20:30:00,0.0778,0,0,0.0436,0,21539.1313,0.1214
4,15-01-2024,jan_2,21:00:00,0.0724,0,0,0,0,21539.2037,0.0724
4,15-01-2024,jan_2,21:30:00,0.082,0,0,0,0,21539.2857,0.082
4,15-01-2024,jan_2,22:00:00,0.0729,0,1.0488,0,0,21540.4074,1.1217
4,15-01-2024,jan_2,22:30:00,0.081,0,0.9339,0,0,21541.4223,1.0149
4,15-01-2024,jan_2,23:00:00,0.075,0,1.0957,0,0,21542.593,1.1707
4,15-01-2024,jan_2,23:30:00,0.0711,0,0.9871,0,0,21543.6512,1.0582
4,16-01-2024,jan_2,00:00:00,0.0704,0,0.9602,0,0,21544.6818,1.0306
4,16-01-2024,jan_2,00:30:00,0.0788,0,1.0295,0,0,21545.7901,1.1083
4,16-01-2024,jan_2,01:00:00,0.078,0,0,0,0,21545.8681,0.078
4,16-01-2024,jan_2,01:30:00,0.0676,0,0,0,0,21545.9357,0.0676
4,16-01-2024,jan_2,02:00:00,0.0807,0,0,0,0,21546.0164,0.0807
4,16-01-2024,jan_2,02:30:00,0.0788,0,0,0,0,21546.0952,0.0788
4,16-01-2024,jan_2,03:00:00,0.0789,0,0,0,0,21546.1741,0.0789
4,16-01-2024,jan_2,03:30:00,0.0818,0,0,0,0,21546.2559,0.0818
4,16-01-2024,jan_2,04:00:00,0.0711,0,0,0,0,21546.327,0.0711
4,16-01-2024,jan_2,04:30:00,0.0799,0,0,0,0,21546.4069,0.0799
4,16-01-2024,jan_2,05:00:00,0.0748,0,0,0,0,21546.4817,0.0748
4,16-01-2024,jan_2,05:30:00,0.0792,0,0,0,0,21546.5609,0.0792
4,16-01-2024,jan_2,06:00:00,0.0724,0,0,0,0,21546.6333,0.0724
4,16-01-2024,jan_2,06:30:00,0.0691,0,0,0,0,21546.7024,0.0691
4,16-01-2024,jan_2,07:00:00,0.0776,0,0,0,0,21546.78,0.0776
4,16-01-2024,jan_2,07:30:00,0.0715,0,0,0,0,21546.8515,0.0715
4,16-01-2024,jan_2,08:00:00,0.08,0,0.0242,0,0,21546.9557,0.1042
4,16-01-2024,jan_2,08:30:00,0.0678,0,0.0228,0,0,21547.0463,0.0906
4,16-01-2024,jan_2,09:00:00,0.0776,0,0.0271,0,0,21547.151,0.1047
4,16-01-2024,jan_2,09:30:00,0.0705,0,0.025,0,0,21547.2465,0.0955
4,16-01-2024,jan_2,10:00:00,0.3197,0,0.0231,0,0,21547.5893,0.3428
4,16-01-2024,jan_2,10:30:00,0.3356,0,0.0256,0,0,21547.9505,0.3612
4,16-01-2024,jan_2,11:00:00,0.0681,0.0532,0.0267,0,0,21548.0985,0.148
4,16-01-2024,jan_2,11:30:00,0.07,0.0489,0.0256,0,0,21548.243,0.1445
4,16-01-2024,jan_2,12:00:00,0.0682,0.0476,0.0257,0,0,21548.3845,0.1415
4,16-01-2024,jan_2,12:30:00,0.0786,0.0451,0.0272,0,0,21548.5354,0.1509
4,16-01-2024,jan_2,13:00:00,0.0716,0.0472,0.0238,0,0,21548.678,0.1426
4,16-01-2024,jan_2,13:30:00,0.0695,0.0465,0.0243,0,0,21548.8183,0.1403
4,16-01-2024,jan_2,14:00:00,0.0818,0.0514,0.023,0,0,21548.9745,0.1562
4,16-01-2024,jan_2,14:30:00,0.0705,0.0471,0.0226,0,0,21549.1147,0.1402
4,16-01-2024,jan_2,15:00:00,0.0746,0.0526,0.0265,0,0,21549.2684,0.1537
4,16-01-2024,jan_2,15:30:00,0.0811,0.0486,0.0226,0,0,21549.4207,0.1523
4,16-01-2024,jan_2,16:00:00,0.077,0.0542,0.0234,0,0,21549.5753,0.1546
4,16-01-2024,jan_2,16:30:00,0.0745,0.0486,0.0269,0,0,21549.7253,0.15
4,16-01-2024,jan_2,17:00:00,0.0779,0.0494,0.0236,0.0436,0,21549.9198,0.1945
4,16-01-2024,jan_2,17:30:00,0.0685,0.0496,0.0237,0.0393,0,21550.1009,0.1811
4,16-01-2024,jan_2,18:00:00,0.0718,0.0519,0.0255,0.0422,0,21550.2923,0.1914
4,16-01-2024,jan_2,18:30:00,0.0802,0.0458,0.0261,0.0413,0,21550.4857,0.1934
4,16-01-2024,jan_2,19:00:00,0.0695,0.0488,0.0229,0.041,0,21550.6679,0.1822
4,16-01-2024,jan_2,19:30:00,0.0779,0.0461,0.0245,0.0399,0,21550.8563,0.1884
4,16-01-2024,jan_2,20:00:00,0.0679,0,0,0.0403,0,21550.9645,0.1082
4,16-01-2024,jan_2,20:30:00,0.0752,0,0,0.0385,0,21551.0782,0.1137
4,16-01-2024,jan_2,21:00:00,0.0767,0,0,0,0,21551.1549,0.0767
4,16-01-2024,jan_2,21:30:00,0.0711,0,0,0,0,21551.226,0.0711
4,16-01-2024,jan_2,22:00:00,0.0684,0,1.0765,0,0,21552.3709,1.1449
4,16-01-2024,jan_2,22:30:00,0.0741,0,1.0232,0,0,21553.4682,1.0973
4,16-01-2024,jan_2,23:00:00,0.0799,0,1.0402,0,0,21554.5883,1.1201
4,16-01-2024,jan_2,23:30:00,0.0683,0,1.0753,0,0,21555.7319,1.1436
4,17-01-2024,jan_2,00:00:00,0.078,0,1.0443,0,0,21556.8542,1.1223
4,17-01-2024,jan_2,00:30:00,0.0684,0,0.9708,0,0,21557.8934,1.0392
4,17-01-2024,jan_2,01:00:00,0.0777,0,0,0,0,21557.9711,0.0777
4,17-01-2024,jan_2,01:30:00,0.0739,0,0,0,0,21558.045,0.0739
4,17-01-2024,jan_2,02:00:00,0.0749,0,0,0,0,21558.1199,0.0749
4,17-01-2024,jan_2,02:30:00,0.0785,0,0,0,0,21558.1984,0.0785
4,17-01-2024,jan_2,03:00:00,0.0773,0,0,0,0,21558.2757,0.0773
4,17-01-2024,jan_2,03:30:00,0.075,0,0,0,0,21558.3507,0.075
4,17-01-2024,jan_2,04:00:00,0.0713,0,0,0,0,21558.422,0.0713
4,17-01-2024,jan_2,04:30:00,0.074,0,0,0,0,21558.496,0.074
4,17-01-2024,jan_2,05:00:00,0.0804,0,0,0,0,21558.5764,0.0804
4,17-01-2024,jan_2,05:30:00,0.0719,0,0,0,0,21558.6483,0.0719
4,17-01-2024,jan_2,06:00:00,0.0735,0,0,0,0,21558.7218,0.0735
4,17-01-2024,jan_2,06:30:00,0.0818,0,0,0,0,21558.8036,0.0818
4,17-01-2024,jan_2,07:00:00,0.0806,0,0,0,0,21558.8842,0.0806
4,17-01-2024,jan_2,07:30:00,0.07,0,0,0,0,21558.9542,0.07
4,17-01-2024,jan_2,08:00:00,0.0812,0,0.0251,0,0,21559.0605,0.1063
4,17-01-2024,jan_2,08:30:00,0.0733,0,0.027,0,0,21559.1608,0.1003
4,17-01-2024,jan_2,09:00:00,0.0676,0,0.0253,0,0,21559.2537,0.0929
4,17-01-2024,jan_2,09:30:00,0.0743,0,0.0241,0,0,21559.3521,0.0984
4,17-01-2024,jan_2,10:00:00,0.3165,0,0.0249,0,0,21559.6935,0.3414
4,17-01-2024,jan_2,10:30:00,0.3129,0,0.0229,0,0,21560.0293,0.3358
4,17-01-2024,jan_2,11:00:00,0.0708,0.0543,0.0273,0,0,21560.1817,0.1524
4,17-01-2024,jan_2,11:30:00,0.074,0.0513,0.027,0,0,21560.334,0.1523
4,17-01-2024,jan_2,12:00:00,0.0806,0.0486,0.023,0,0,21560.4862,0.1522
4,17-01-2024,jan_2,12:30:00,0.069,0.0483,0.027,0,0,21560.6305,0.1443
4,17-01-2024,jan_2,13:00:00,0.0709,0.0502,0.0263,0,0,21560.7779,0.1474
4,17-01-2024,jan_2,13:30:00,0.075,0.0466,0.024,0,0,21560.9235,0.1456
4,17-01-2024,jan_2,14:00:00,0.0792,0.0543,0.0264,0,0,21561.0834,0.1599
4,17-01-2024,jan_2,14:30:00,0.0707,0.0542,0.0257,0,0,21561.234,0.1506
4,17-01-2024,jan_2,15:00:00,0.073,0.0468,0.023,0,0,21561.3768,0.1428
4,17-01-2024,jan_2,15:30:00,0.0823,0.0495,0.0266,0,0,21561.5352,0.1584
4,17-01-2024,jan_2,16:00:00,0.074,0.0457,0.0243,0,0,21561.6792,0.144
4,17-01-2024,jan_2,16:30:00,0.0702,0.0483,0.027,0,0,21561.8247,0.1455
4,17-01-2024,jan_2,17:00:00,0.0728,0.0529,0.0238,0.0398,0,21562.014,0.1893
4,17-01-2024,jan_2,17:30:00,0.0754,0.0498,0.026,0.0427,0,21562.2079,0.1939
4,17-01-2024,jan_2,18:00:00,0.0687,0.0522,0.0244,0.0439,0,21562.3971,0.1892
4,17-01-2024,jan_2,18:30:00,0.0685,0.0471,0.0257,0.0366,0,21562.575,0.1779
4,17-01-2024,jan_2,19:00:00,0.0724,0.0537,0.0247,0.0405,0,21562.7663,0.1913
4,17-01-2024,jan_2,19:30:00,0.0783,0.0511,0.0247,0.0363,0,21562.9567,0.1904
4,17-01-2024,jan_2,20:00:00,0.0816,0,0,0.0434,0,21563.0817,0.125
4,17-01-2024,jan_2,20:30:00,0.0812,0,0,0.0413,0,21563.2042,0.1225
4,17-01-2024,jan_2,21:00:00,0.0807,0,0,0,0,21563.2849,0.0807
4,17-01-2024,jan_2,21:30:00,0.0717,0,0,0,0,21563.3566,0.0717
4,17-01-2024,jan_2,22:00:00,0.0778,0,0.9947,0,0,21564.4291,1.0725
4,17-01-2024,jan_2,22:30:00,0.0795,0,1.0216,0,0,21565.5302,1.1011
4,17-01-2024,jan_2,23:00:00,0.0733,0,1.0923,0,0,21566.6958,1.1656
4,17-01-2024,jan_2,23:30:00,0.0799,0,1.063,0,0,21567.8387,1.1429
4,18-01-2024,jan_2,00:00:00,0.0732,0,1.0345,0,0,21568.9464,1.1077
4,18-01-2024,jan_2,00:30:00,0.0799,0,0.9931,0,0,21570.0194,1.073
4,18-01-2024,jan_2,01:00:00,0.0803,0,0,0,0,21570.0997,0.0803
4,18-01-2024,jan_2,01:30:00,0.0821,0,0,0,0,21570.1818,0.0821
4,18-01-2024,jan_2,02:00:00,0.0795,0,0,0,0,21570.2613,0.0795
4,18-01-2024,jan_2,02:30:00,0.0786,0,0,0,0,21570.3399,0.0786
4,18-01-2024,jan_2,03:00:00,0.0805,0,0,0,0,21570.4204,0.0805
4,18-01-2024,jan_2,03:30:00,0.08,0,0,0,0,21570.5004,0.08
4,18-01-2024,jan_2,04:00:00,0.0767,0,0,0,0,21570.5771,0.0767
4,18-01-2024,jan_2,04:30:00,0.0795,0,0,0,0,21570.6566,0.0795
4,18-01-2024,jan_2,05:00:00,0.0683,0,0,0,0,21570.7249,0.0683
4,18-01-2024,jan_2,05:30:00,0.0804,0,0,0,0,21570.8053,0.0804
4,18-01-2024,jan_2,06:00:00,0.0683,0,0,0,0,21570.8736,0.0683
4,18-01-2024,jan_2,06:30:00,0.0689,0,0,0,0,21570.9425,0.0689
4,18-01-2024,jan_2,07:00:00,0.0688,0,0,0,0,21571.0113,0.0688
4,18-01-2024,jan_2,07:30:00,0.0765,0,0,0,0,21571.0878,0.0765
4,18-01-2024,jan_2,08:00:00,0.0698,0,0.0235,0,0,21571.1811,0.0933
4,18-01-2024,jan_2,08:30:00,0.0714,0,0.0274,0,0,21571.2799,0.0988
4,18-01-2024,jan_2,09:00:00,0.0749,0,0.0271,0,0,21571.3819,0.102
4,18-01-2024,jan_2,09:30:00,0.077,0,0.026,0,0,21571.4849,0.103
4,18-01-2024,jan_2,10:00:00,0.3082,0,0.0249,0,0,21571.818,0.3331
4,18-01-2024,jan_2,10:30:00,0.2971,0,0.026,0,0,21572.1411,0.3231
4,18-01-2024,jan_2,11:00:00,0.0774,0.0536,0.0259,0,0,21572.298,0.1569
4,18-01-2024,jan_2,11:30:00,0.0758,0.0488,0.0232,0,0,21572.4458,0.1478
4,18-01-2024,jan_2,12:00:00,0.0747,0.0474,0.0271,0,0,21572.595,0.1492
4,18-01-2024,jan_2,12:30:00,0.0782,0.0507,0.0241,0,0,21572.748,0.153
4,18-01-2024,jan_2,13:00:00,0.0781,0.0502,0.0243,0,0,21572.9006,0.1526
4,18-01-2024,jan_2,13:30:00,0.0783,0.0513,0.0241,0,0,21573.0543,0.1537
4,18-01-2024,jan_2,14:00:00,0.082,0.0506,0.0275,0,0,21573.2144,0.1601
4,18-01-2024,jan_2,14:30:00,0.0803,0.0533,0.0256,0,0,21573.3736,0.1592
4,18-01-2024,jan_2,15:00:00,0.0733,0.046,0.0245,0,0,21573.5174,0.1438
4,18-01-2024,jan_2,15:30:00,0.0803,0.0503,0.026,0,0,21573.674,0.1566
4,18-01-2024,jan_2,16:00:00,0.0812,0.051,0.0267,0,0,21573.8329,0.1589
4,18-01-2024,jan_2,16:30:00,0.0818,0.0459,0.0232,0,0,21573.9838,0.1509
4,18-01-2024,jan_2,17:00:00,0.0765,0.0486,0.0226,0.0375,0,21574.169,0.1852
4,18-01-2024,jan_2,17:30:00,0.0775,0.049,0.0274,0.0362,0,21574.3591,0.1901
4,18-01-2024,jan_2,18:00:00,0.0755,0.05,0.0253,0.0406,0,21574.5505,0.1914
4,18-01-2024,jan_2,18:30:00,0.0813,0.055,0.0262,0.0362,0,21574.7492,0.1987
4,18-01-2024,jan_2,19:00:00,0.0771,0.051,0.0237,0.0419,0,21574.9429,0.1937
4,18-01-2024,jan_2,19:30:00,0.078,0.0515,0.0266,0.0387,0,21575.1377,0.1948
4,18-01-2024,jan_2,20:00:00,0.0793,0,0,0.0435,0,21575.2605,0.1228
4,18-01-2024,jan_2,20:30:00,0.0774,0,0,0.0413,0,21575.3792,0.1187
4,18-01-2024,jan_2,21:00:00,0.0744,0,0,0,0,21575.4536,0.0744
4,18-01-2024,jan_2,21:30:00,0.0757,0,0,0,0,21575.5293,0.0757
4,18-01-2024,jan_2,22:00:00,0.0744,0,0.9979,0,0,21576.6016,1.0723
4,18-01-2024,jan_2,22:30:00,0.0796,0,0.984,0,0,21577.6652,1.0636
4,18-01-2024,jan_2,23:00:00,0.0749,0,0.9443,0,0,21578.6844,1.0192
4,18-01-2024,jan_2,23:30:00,0.0811,0,0.9378,0,0,21579.7033,1.0189
4,19-01-2024,jan_2,00:00:00,0.0765,0,1.0589,0,0,21580.8387,1.1354
4,19-01-2024,jan_2,00:30:00,0.0746,0,1.0866,0,0,21581.9999,1.1612
4,19-01-2024,jan_2,01:00:00,0.0706,0,0,0,0,21582.0705,0.0706
4,19-01-2024,jan_2,01:30:00,0.0755,0,0,0,0,21582.146,0.0755
4,19-01-2024,jan_2,02:00:00,0.076,0,0,0,0,21582.222,0.076
4,19-01-2024,jan_2,02:30:00,0.0775,0,0,0,0,21582.2995,0.0775
4,19-01-2024,jan_2,03:00:00,0.0694,0,0,0,0,21582.3689,0.0694
4,19-01-2024,jan_2,03:30:00,0.0739,0,0,0,0,21582.4428,0.0739
4,19-01-2024,jan_2,04:00:00,0.0791,0,0,0,0,21582.5219,0.0791
4,19-01-2024,jan_2,04:30:00,0.071,0,0,0,0,21582.5929,0.071
4,19-01-2024,jan_2,05:00:00,0.0761,0,0,0,0,21582.669,0.0761
4,19-01-2024,jan_2,05:30:00,0.076,0,0,0,0,21582.745,0.076
4,19-01-2024,jan_2,06:00:00,0.0678,0,0,0,0,21582.8128,0.0678
4,19-01-2024,jan_2,06:30:00,0.0749,0,0,0,0,21582.8877,0.0749
4,19-01-2024,jan_2,07:00:00,0.0701,0,0,0,0,21582.9578,0.0701
4,19-01-2024,jan_2,07:30:00,0.0687,0,0,0,0,21583.0265,0.0687
4,19-01-2024,jan_2,08:00:00,0.0747,0,0.0257,0,0,21583.1269,0.1004
4,19-01-2024,jan_2,08:30:00,0.0774,0,0.0232,0,0,21583.2275,0.1006
4,19-01-2024,jan_2,09:00:00,0.0746,0,0.0261,0,0,21583.3282,0.1007
4,19-01-2024,jan_2,09:30:00,0.0797,0,0.0271,0,0,21583.435,0.1068
4,19-01-2024,jan_2,10:00:00,0.3492,0,0.0237,0,0,21583.8079,0.3729
4,19-01-2024,jan_2,10:30:00,0.3057,0,0.0273,0,0,21584.1409,0.333
4,19-01-2024,jan_2,11:00:00,0.0699,0.0501,0.027,0,0,21584.2879,0.147
4,19-01-2024,jan_2,11:30:00,0.0741,0.054,0.0249,0,0,21584.4409,0.153
4,19-01-2024,jan_2,12:00:00,0.0731,0.0483,0.0271,0,0,21584.5894,0.1485
4,19-01-2024,jan_2,12:30:00,0.0781,0.0461,0.023,0,0,21584.7366,0.1472
4,19-01-2024,jan_2,13:00:00,0.072,0.0532,0.0233,0,0,21584.8851,0.1485
4,19-01-2024,jan_2,13:30:00,0.0691,0.048,0.0256,0,0,21585.0278,0.1427
4,19-01-2024,jan_2,14:00:00,0.0764,0.0472,0.0232,0,0,21585.1746,0.1468
4,19-01-2024,jan_2,14:30:00,0.0713,0.0469,0.0241,0,0,21585.3169,0.1423
4,19-01-2024,jan_2,15:00:00,0.0722,0.0539,0.0229,0,0,21585.4659,0.149
4,19-01-2024,jan_2,15:30:00,0.0725,0.0473,0.0269,0,0,21585.6126,0.1467
4,19-01-2024,jan_2,16:00:00,0.0733,0.0478,0.0236,0,0,21585.7573,0.1447
4,19-01-2024,jan_2,16:30:00,0.0717,0.0481,0.0239,0,0,21585.901,0.1437
4,19-01-2024,jan_2,17:00:00,0.08,0.0522,0.0263,0.04,0,21586.0995,0.1985
4,19-01-2024,jan_2,17:30:00,0.0759,0.0506,0.0247,0.0434,0,21586.2941,0.1946
4,19-01-2024,jan_2,18:00:00,0.0694,0.0458,0.024,0.0406,0,21586.4739,0.1798
4,19-01-2024,jan_2,18:30:00,0.0814,0.0483,0.0273,0.0361,0,21586.667,0.1931
4,19-01-2024,jan_2,19:00:00,0.0721,0.0474,0.0269,0.0438,0,21586.8572,0.1902
4,19-01-2024,jan_2,19:30:00,0.0767,0.0457,0.0251,0.0393,0,21587.044,0.1868
4,19-01-2024,jan_2,20:00:00,0.0722,0,0,0.0411,0,21587.1573,0.1133
4,19-01-2024,jan_2,20:30:00,0.077,0,0,0.0433,0,21587.2776,0.1203
4,19-01-2024,jan_2,21:00:00,0.0819,0,0,0,0,21587.3595,0.0819
4,19-01-2024,jan_2,21:30:00,0.0701,0,0,0,0,21587.4296,0.0701
4,19-01-2024,jan_2,22:00:00,0.0764,0,0.9394,0,0,21588.4454,1.0158
4,19-01-2024,jan_2,22:30:00,0.07,0,1.0637,0,0,21589.5791,1.1337
4,19-01-2024,jan_2,23:00:00,0.0754,0,1.0262,0,0,21590.6807,1.1016
4,19-01-2024,jan_2,23:30:00,0.077,0,0.9465,0,0,21591.7042,1.0235
4,20-01-2024,jan_2,00:00:00,0.0747,0,0.9951,0,0,21592.774,1.0698
4,20-01-2024,jan_2,00:30:00,0.0758,0,0.9083,0,0,21593.7581,0.9841
4,20-01-2024,jan_2,01:00:00,0.0677,0,0,0,0,21593.8258,0.0677
4,20-01-2024,jan_2,01:30:00,0.0711,0,0,0,0,21593.8969,0.0711
4,20-01-2024,jan_2,02:00:00,0.0764,0,0,0,0,21593.9733,0.0764
4,20-01-2024,jan_2,02:30:00,0.068,0,0,0,0,21594.0413,0.068
4,20-01-2024,jan_2,03:00:00,0.0678,0,0,0,0,21594.1091,0.0678
4,20-01-2024,jan_2,03:30:00,0.0824,0,0,0,0,21594.1915,0.0824
4,20-01-2024,jan_2,04:00:00,0.072,0,0,0,0,21594.2635,0.072
4,20-01-2024,jan_2,04:30:00,0.071,0,0,0,0,21594.3345,0.071
4,20-01-2024,jan_2,05:00:00,0.0744,0,0,0,0,21594.4089,0.0744
4,20-01-2024,jan_2,05:30:00,0.0776,0,0,0,0,21594.4865,0.0776
4,20-01-2024,jan_2,06:00:00,0.0776,0,0,0,0,21594.5641,0.0776
4,20-01-2024,jan_2,06:30:00,0.0721,0,0,0,0,21594.6362,0.0721
4,20-01-2024,jan_2,07:00:00,0.0747,0,0,0,0,21594.7109,0.0747
4,20-01-2024,jan_2,07:30:00,0.0805,0,0,0,0,21594.7914,0.0805
4,20-01-2024,jan_2,08:00:00,0.0717,0,0.0248,0,0,21594.8879,0.0965
4,20-01-2024,jan_2,08:30:00,0.0682,0,0.0242,0,0,21594.9803,0.0924
4,20-01-2024,jan_2,09:00:00,0.0786,0,0.0268,0,0,21595.0857,0.1054
4,20-01-2024,jan_2,09:30:00,0.073,0,0.0249,0,0,21595.1836,0.0979
4,20-01-2024,jan_2,10:00:00,0.3025,0,0.0253,0,0,21595.5114,0.3278
4,20-01-2024,jan_2,10:30:00,0.3137,0,0.0229,0,0,21595.848,0.3366
4,20-01-2024,jan_2,11:00:00,0.0782,0.0483,0.0238,0,0,21595.9983,0.1503
4,20-01-2024,jan_2,11:30:00,0.0688,0.0541,0.0232,0,0,21596.1444,0.1461
4,20-01-2024,jan_2,12:00:00,0.0818,0.0519,0.0261,0,0,21596.3042,0.1598
4,20-01-2024,jan_2,12:30:00,0.0756,0.0544,0.0228,0,0,21596.457,0.1528
4,20-01-2024,jan_2,13:00:00,0.0726,0.0492,0.0226,0,0,21596.6014,0.1444
4,20-01-2024,jan_2,13:30:00,0.0683,0.055,0.0264,0,0,21596.7511,0.1497
4,20-01-2024,jan_2,14:00:00,0.0814,0.0456,0.0272,0,0,21596.9053,0.1542
4,20-01-2024,jan_2,14:30:00,0.0785,0.0478,0.0275,0,0,21597.0591,0.1538
4,20-01-2024,jan_2,15:00:00,0.0731,0.0454,0.0242,0,0,21597.2018,0.1427
4,20-01-2024,jan_2,15:30:00,0.075,0.0526,0.0248,0,0,21597.3542,0.1524
4,20-01-2024,jan_2,16:00:00,0.0806,0.05,0.0245,0,0,21597.5093,0.1551
4,20-01-2024,jan_2,16:30:00,0.0757,0.0486,0.027,0,0,21597.6606,0.1513
4,20-01-2024,jan_2,17:00:00,0.0738,0.0539,0.0246,0.0421,0,21597.855,0.1944
4,20-01-2024,jan_2,17:30:00,0.0706,0.0548,0.0241,0.0377,0,21598.0422,0.1872
4,20-01-2024,jan_2,18:00:00,0.0732,0.0535,0.0226,0.041,0,21598.2325,0.1903
4,20-01-2024,jan_2,18:30:00,0.0789,0.0467,0.0237,0.0394,0,21598.4212,0.1887
4,20-01-2024,jan_2,19:00:00,0.0676,0.0499,0.026,0.0413,0,21598.606,0.1848
4,20-01-2024,jan_2,19:30:00,0.0749,0.0493,0.0267,0.0399,0,21598.7968,0.1908
4,20-01-2024,jan_2,20:00:00,0.0708,0,0,0.0419,0,21598.9095,0.1127
4,20-01-2024,jan_2,20:30:00,0.0675,0,0,0.038,0,21599.015,0.1055
4,20-01-2024,jan_2,21:00:00,0.0709,0,0,0,0,21599.0859,0.0709
4,20-01-2024,jan_2,21:30:00,0.0699,0,0,0,0,21599.1558,0.0699
4,20-01-2024,jan_2,22:00:00,0.0719,0,1.0787,0,0,21600.3064,1.1506
4,20-01-2024,jan_2,22:30:00,0.0784,0,1.0873,0,0,21601.4721,1.1657
4,20-01-2024,jan_2,23:00:00,0.0754,0,1.0308,0,0,21602.5783,1.1062
4,20-01-2024,jan_2,23:30:00,0.0738,0,1.0321,0,0,21603.6842,1.1059
4,21-01-2024,jan_3,00:00:00,0.0778,0,0.9285,0,0,21604.6905,1.0063
4,21-01-2024,jan_3,00:30:00,0.0706,0,0.9271,0,0,21605.6882,0.9977
4,21-01-2024,jan_3,01:00:00,0.0721,0,0,0,0,21605.7603,0.0721
4,21-01-2024,jan_3,01:30:00,0.0704,0,0,0,0,21605.8307,0.0704
4,21-01-2024,jan_3,02:00:00,0.0755,0,0,0,0,21605.9062,0.0755
4,21-01-2024,jan_3,02:30:00,0.0772,0,0,0,0,21605.9834,0.0772
4,21-01-2024,jan_3,03:00:00,0.0773,0,0,0,0,21606.0607,0.0773
4,21-01-2024,jan_3,03:30:00,0.0822,0,0,0,0,21606.1429,0.0822
4,21-01-2024,jan_3,04:00:00,0.0703,0,0,0,0,21606.2132,0.0703
4,21-01-2024,jan_3,04:30:00,0.0687,0,0,0,0,21606.2819,0.0687
4,21-01-2024,jan_3,05:00:00,0.0714,0,0,0,0,21606.3533,0.0714
4,21-01-2024,jan_3,05:30:00,0.0676,0,0,0,0,21606.4209,0.0676
4,21-01-2024,jan_3,06:00:00,0.075,0,0,0,0,21606.4959,0.075
